habitat,id1,id2,value
BIORE_114,88,154,0.00569719005760916
BIORE_114,88,155,0.0055978064058863
BIORE_114,88,156,0.00560066912017292
BIORE_114,88,157,0.00559735836105386
BIORE_114,88,159,0.00536054773879963
BIORE_114,88,160,0.00537202796984992
BIORE_114,88,169,0.00352257202138967
BIORE_114,88,188,0.00156596431601723
BIORE_114,88,222,0.000632421317080186
BIORE_114,88,225,0.000585874930831938
BIORE_114,88,227,0.000577765245911743
BIORE_114,88,269,0.000296819918159894
BIORE_114,88,273,0.000279683273934964
BIORE_114,88,293,0.000230426821754771
BIORE_114,88,295,0.000224849093093546
BIORE_114,88,299,0.000215624106779726
BIORE_114,88,300,0.000216553490537678
BIORE_114,88,304,0.000204155097617758
BIORE_114,88,305,0.000204361392715032
BIORE_114,88,306,0.000204703939295881
BIORE_114,88,307,0.000204876405826443
BIORE_114,88,308,0.000200103903779489
BIORE_114,88,310,0.000199173368982029
BIORE_114,88,311,0.000198156259634223
BIORE_114,92,82,0.0387027991386548
BIORE_114,92,88,0.138750885188125
BIORE_114,92,100,0.302144321151397
BIORE_114,92,102,0.313051380215015
BIORE_114,92,104,0.0862818752071273
BIORE_114,92,107,0.0470797599721649
BIORE_114,92,122,0.0148958013778386
BIORE_114,92,129,0.0107755631758187
BIORE_114,92,135,0.00843662856570893
BIORE_114,92,140,0.00770751754141807
BIORE_114,92,154,0.00434223534048121
BIORE_114,92,155,0.00433235597445829
BIORE_114,92,156,0.00431999419544203
BIORE_114,92,157,0.00427328073493677
BIORE_114,92,159,0.00413835575331782
BIORE_114,92,160,0.00412819255197922
BIORE_114,92,169,0.00254385565225416
BIORE_114,92,188,0.00107859111979077
BIORE_114,92,222,0.000418501371012156
BIORE_114,92,225,0.000386687052153158
BIORE_114,92,227,0.000381185164278
BIORE_114,92,269,0.000190208305205844
BIORE_114,92,273,0.000178897848520523
BIORE_114,92,293,0.000146612895082514
BIORE_114,92,295,0.000142928094670828
BIORE_114,92,299,0.000136942448244238
BIORE_114,92,300,0.000137503411535047
BIORE_114,92,304,0.000129470897420527
BIORE_114,92,305,0.00012955610160169
BIORE_114,92,306,0.000129757281619815
BIORE_114,92,307,0.000129852597951468
BIORE_114,92,308,0.000126906015371579
BIORE_114,92,310,0.000126126938696342
BIORE_114,92,311,0.000125470720707065
BIORE_114,100,82,0.00876839393863207
BIORE_114,100,88,0.0244116712072565
BIORE_114,100,92,0.0910262657699761
BIORE_114,100,102,0.643566261139668
BIORE_114,100,104,0.15906895457324
BIORE_114,100,107,0.0433170521314199
BIORE_114,100,122,0.00673297011808471
BIORE_114,100,129,0.00457415531552249
BIORE_114,100,135,0.00362033694565091
BIORE_114,100,140,0.00321038048302991
BIORE_114,100,154,0.00163235383473139
BIORE_114,100,155,0.00160898134839142
BIORE_114,100,156,0.00160778476839942
BIORE_114,100,157,0.0015992627964237
BIORE_114,100,159,0.00152542576120403
BIORE_114,100,160,0.00152662696531552
BIORE_114,100,169,0.000904848633502532
BIORE_114,100,188,0.000357262232199085
BIORE_114,100,222,0.000132308812209101
BIORE_114,100,225,0.000121868864964152
BIORE_114,100,227,0.000120058290492019
BIORE_114,100,269,5.92045865106315e-05
BIORE_114,100,273,5.56196047624557e-05
BIORE_114,100,293,4.5407091105075e-05
BIORE_114,100,295,4.42595921544442e-05
BIORE_114,100,299,4.23657284082466e-05
BIORE_114,100,300,4.25563980325708e-05
BIORE_114,100,304,4.00185570432623e-05
BIORE_114,100,305,4.00609286642439e-05
BIORE_114,100,306,4.01309042703898e-05
BIORE_114,100,307,4.01660901767631e-05
BIORE_114,100,308,3.91904306097533e-05
BIORE_114,100,310,3.9001774763331e-05
BIORE_114,100,311,3.87943831850388e-05
BIORE_114,102,82,0.00781174846305464
BIORE_114,102,88,0.0197370519059345
BIORE_114,102,92,0.104317430591314
BIORE_114,102,100,0.71183975043998
BIORE_114,102,104,0.0884886311762594
BIORE_114,102,107,0.0311578847614949
BIORE_114,102,122,0.00884058014561756
BIORE_114,102,129,0.00579868559395622
BIORE_114,102,135,0.00429584208184666
BIORE_114,102,140,0.00383939867991005
BIORE_114,102,154,0.00193829493273558
BIORE_114,102,155,0.00192767914766416
BIORE_114,102,156,0.00192263137646093
BIORE_114,102,157,0.00190170543047417
BIORE_114,102,159,0.00182699417302054
BIORE_114,102,160,0.0018237246361506
BIORE_114,102,169,0.00105563219152216
BIORE_114,102,188,0.000411841466245962
BIORE_114,102,222,0.000150842481706595
BIORE_114,102,225,0.000138844662912947
BIORE_114,102,227,0.000136769860419136
BIORE_114,102,269,6.68094129001743e-05
BIORE_114,102,273,6.27295852789989e-05
BIORE_114,102,293,5.11336369262239e-05
BIORE_114,102,295,4.98253770966059e-05
BIORE_114,102,299,4.76825745496067e-05
BIORE_114,102,300,4.78918306767814e-05
BIORE_114,102,304,4.50215722264798e-05
BIORE_114,102,305,4.50620281020482e-05
BIORE_114,102,306,4.51379902351412e-05
BIORE_114,102,307,4.51752686409806e-05
BIORE_114,102,308,4.4093878205123e-05
BIORE_114,102,310,4.38534279659603e-05
BIORE_114,102,311,4.36192185159451e-05
BIORE_114,104,82,0.00983383752619201
BIORE_114,104,88,0.0210420242348131
BIORE_114,104,92,0.0341406991437775
BIORE_114,104,100,0.208922864303954
BIORE_114,104,102,0.105074916519643
BIORE_114,104,107,0.574003414541264
BIORE_114,104,122,0.0109227062538005
BIORE_114,104,129,0.00731768766369412
BIORE_114,104,135,0.00616643527332195
BIORE_114,104,140,0.00529105169527142
BIORE_114,104,154,0.00247116477970057
BIORE_114,104,155,0.00239613234117582
BIORE_114,104,156,0.00240171534520042
BIORE_114,104,157,0.00240995475140532
BIORE_114,104,159,0.00225804288881893
BIORE_114,104,160,0.00226996152901497
BIORE_114,104,169,0.0013230908193205
BIORE_114,104,188,0.000496143705823958
BIORE_114,104,222,0.000178116523318672
BIORE_114,104,225,0.00016371724033916
BIORE_114,104,227,0.000161211958335124
BIORE_114,104,269,7.91082314991209e-05
BIORE_114,104,273,7.42690030135633e-05
BIORE_114,104,293,6.04915981610603e-05
BIORE_114,104,295,5.89644065678879e-05
BIORE_114,104,299,5.6405324485666e-05
BIORE_114,104,300,5.6679385973501e-05
BIORE_114,104,304,5.32532659049707e-05
BIORE_114,104,305,5.33296370780568e-05
BIORE_114,104,306,5.34321076306115e-05
BIORE_114,104,307,5.34859406353758e-05
BIORE_114,104,308,5.21134992505016e-05
BIORE_114,104,310,5.19293896183177e-05
BIORE_114,104,311,5.16491719960444e-05
BIORE_114,107,82,0.0112233934696865
BIORE_114,107,88,0.0207951098780005
BIORE_114,107,92,0.0245694697020342
BIORE_114,107,100,0.0750357358712076
BIORE_114,107,102,0.0487964526166534
BIORE_114,107,104,0.757047594074351
BIORE_114,107,122,0.0134666986745814
BIORE_114,107,129,0.00953912658880629
BIORE_114,107,135,0.00884527512906266
BIORE_114,107,140,0.00740904511832871
BIORE_114,107,154,0.0033661639190655
BIORE_114,107,155,0.00321339440185605
BIORE_114,107,156,0.00323082507076535
BIORE_114,107,157,0.00327187003206033
BIORE_114,107,159,0.00302085423768136
BIORE_114,107,160,0.00304999653577655
BIORE_114,107,169,0.00179910448879676
BIORE_114,107,188,0.000661377602496382
BIORE_114,107,222,0.000234747046221035
BIORE_114,107,225,0.000215582875590958
BIORE_114,107,227,0.000212236861992281
BIORE_114,107,269,0.000104390623213838
BIORE_114,107,273,9.79942873089882e-05
BIORE_114,107,293,7.97669957206857e-05
BIORE_114,107,295,7.77679732283664e-05
BIORE_114,107,299,7.43723522563322e-05
BIORE_114,107,300,7.47548135517593e-05
BIORE_114,107,304,7.02102257027209e-05
BIORE_114,107,305,7.03334128593055e-05
BIORE_114,107,306,7.0478533662881e-05
BIORE_114,107,307,7.05572223803343e-05
BIORE_114,107,308,6.86731912972707e-05
BIORE_114,107,310,6.85091823324896e-05
BIORE_114,107,311,6.81369914702302e-05
BIORE_114,122,82,0.00183738054306656
BIORE_114,122,88,0.00273409746113263
BIORE_114,122,92,0.00433063629782144
BIORE_114,122,100,0.0064974393637621
BIORE_114,122,102,0.00771307129834366
BIORE_114,122,104,0.00802537358131535
BIORE_114,122,107,0.00750217928560309
BIORE_114,122,129,0.827290755904639
BIORE_114,122,135,0.0449337910385256
BIORE_114,122,140,0.0407563974869947
BIORE_114,122,154,0.00773498582587727
BIORE_114,122,155,0.00765068675302932
BIORE_114,122,156,0.00762223932775982
BIORE_114,122,157,0.00744618999539889
BIORE_114,122,159,0.00681589912990091
BIORE_114,122,160,0.00681543830706361
BIORE_114,122,169,0.0025028487910404
BIORE_114,122,188,0.000628538317102043
BIORE_114,122,222,0.000179203767133988
BIORE_114,122,225,0.000162450997021923
BIORE_114,122,227,0.000159570691875093
BIORE_114,122,269,7.12544033002371e-05
BIORE_114,122,273,6.64544922922632e-05
BIORE_114,122,293,5.30583519425795e-05
BIORE_114,122,295,5.15952864217457e-05
BIORE_114,122,299,4.91617597744811e-05
BIORE_114,122,300,4.94190958082292e-05
BIORE_114,122,304,4.61816235321983e-05
BIORE_114,122,305,4.62507514454248e-05
BIORE_114,122,306,4.63457591680118e-05
BIORE_114,122,307,4.63951756358816e-05
BIORE_114,122,308,4.51117852342816e-05
BIORE_114,122,310,4.49299451852691e-05
BIORE_114,122,311,4.46674058521452e-05
BIORE_114,129,82,0.00128031538602055
BIORE_114,129,88,0.00181429411754299
BIORE_114,129,92,0.00268603300280714
BIORE_114,129,100,0.00378468712934442
BIORE_114,129,102,0.0043377015754413
BIORE_114,129,104,0.00460990951106336
BIORE_114,129,107,0.00455636425562062
BIORE_114,129,122,0.70931917398079
BIORE_114,129,135,0.0954641682610233
BIORE_114,129,140,0.108607967206666
BIORE_114,129,154,0.0105388416401256
BIORE_114,129,155,0.0103409412882796
BIORE_114,129,156,0.0103154084978526
BIORE_114,129,157,0.0100480876924636
BIORE_114,129,159,0.00893485298129731
BIORE_114,129,160,0.00896202756987451
BIORE_114,129,169,0.00275612315070556
BIORE_114,129,188,0.000605916807959147
BIORE_114,129,222,0.00016246905362275
BIORE_114,129,225,0.000146778487951742
BIORE_114,129,227,0.000144081240086313
BIORE_114,129,269,6.33079026385372e-05
BIORE_114,129,273,5.89666021888929e-05
BIORE_114,129,293,4.68887727452246e-05
BIORE_114,129,295,4.55820423566991e-05
BIORE_114,129,299,4.33930127947843e-05
BIORE_114,129,300,4.36315122323511e-05
BIORE_114,129,304,4.07232815853594e-05
BIORE_114,129,305,4.07935653151385e-05
BIORE_114,129,306,4.08822670337011e-05
BIORE_114,129,307,4.09293140047474e-05
BIORE_114,129,308,3.97535002284482e-05
BIORE_114,129,310,3.96205360521184e-05
BIORE_114,129,311,3.93848542855178e-05
BIORE_114,135,82,0.00116622629296067
BIORE_114,135,88,0.00157929769001678
BIORE_114,135,92,0.00208509447108677
BIORE_114,135,100,0.00296997989335206
BIORE_114,135,102,0.00318613267842363
BIORE_114,135,104,0.00385157314207738
BIORE_114,135,107,0.00418896383246176
BIORE_114,135,122,0.0381981236277471
BIORE_114,135,129,0.094651136642436
BIORE_114,135,140,0.783439001222367
BIORE_114,135,154,0.0118124134224698
BIORE_114,135,155,0.0099217575695827
BIORE_114,135,156,0.0101962228179582
BIORE_114,135,157,0.0108740365716055
BIORE_114,135,159,0.00846495406686454
BIORE_114,135,160,0.00882395888360884
BIORE_114,135,169,0.00296563258121218
BIORE_114,135,188,0.000605298704789907
BIORE_114,135,222,0.000159259304765169
BIORE_114,135,225,0.000143703991183276
BIORE_114,135,227,0.000141013469582013
BIORE_114,135,269,6.2478259403229e-05
BIORE_114,135,273,5.81949091399557e-05
BIORE_114,135,293,4.62530772616508e-05
BIORE_114,135,295,4.49832041687384e-05
BIORE_114,135,299,4.28069169258051e-05
BIORE_114,135,300,4.30637867191058e-05
BIORE_114,135,304,4.01735198845151e-05
BIORE_114,135,305,4.02660591118387e-05
BIORE_114,135,306,4.03637828680127e-05
BIORE_114,135,307,4.04181213905111e-05
BIORE_114,135,308,3.91837687290741e-05
BIORE_114,135,310,3.91342753346051e-05
BIORE_114,135,311,3.88994425118929e-05
BIORE_114,140,82,0.00102733182808932
BIORE_114,140,88,0.00138080817481984
BIORE_114,140,92,0.00183668800616598
BIORE_114,140,100,0.00253936473431815
BIORE_114,140,102,0.00274563511623388
BIORE_114,140,104,0.00318647149451677
BIORE_114,140,107,0.00338315242307537
BIORE_114,140,122,0.0334063339618786
BIORE_114,140,129,0.103827210566036
BIORE_114,140,135,0.755386551207458
BIORE_114,140,154,0.0172916721874889
BIORE_114,140,155,0.0142976540149121
BIORE_114,140,156,0.0147353177817252
BIORE_114,140,157,0.0157089950278537
BIORE_114,140,159,0.0117995382748054
BIORE_114,140,160,0.012351243449615
BIORE_114,140,169,0.0034431951674151
BIORE_114,140,188,0.000636278824087766
BIORE_114,140,222,0.000160750920333518
BIORE_114,140,225,0.000144741479187411
BIORE_114,140,227,0.00014197953032635
BIORE_114,140,269,6.19622306124429e-05
BIORE_114,140,273,5.76581052814054e-05
BIORE_114,140,293,4.56960614002666e-05
BIORE_114,140,295,4.4424327417482e-05
BIORE_114,140,299,4.22527307754097e-05
BIORE_114,140,300,4.25064306967101e-05
BIORE_114,140,304,3.96249057612847e-05
BIORE_114,140,305,3.97142411481778e-05
BIORE_114,140,306,3.98103686629983e-05
BIORE_114,140,307,3.98635113614423e-05
BIORE_114,140,308,3.86419922600604e-05
BIORE_114,140,310,3.85823488758684e-05
BIORE_114,140,311,3.83485754036922e-05
BIORE_114,154,82,5.78639992916826e-05
BIORE_114,154,88,7.32504833726983e-05
BIORE_114,154,92,9.31903483735931e-05
BIORE_114,154,100,0.000116283900463352
BIORE_114,154,102,0.000124834946459572
BIORE_114,154,104,0.000134031367283836
BIORE_114,154,107,0.000138430343094589
BIORE_114,154,122,0.000570990997333106
BIORE_114,154,129,0.000907358870513241
BIORE_114,154,135,0.00102574499948104
BIORE_114,154,140,0.00155730508999679
BIORE_114,154,155,0.0276562933797746
BIORE_114,154,156,0.0458835811056722
BIORE_114,154,157,0.866234112587283
BIORE_114,154,159,0.018437112128288
BIORE_114,154,160,0.0356663257159263
BIORE_114,154,169,0.00112506732683158
BIORE_114,154,188,9.12198523976672e-05
BIORE_114,154,222,1.79932222959145e-05
BIORE_114,154,225,1.60021373286778e-05
BIORE_114,154,227,1.56613377331166e-05
BIORE_114,154,269,6.37489820940382e-06
BIORE_114,154,273,5.90314932756096e-06
BIORE_114,154,293,4.61013216606351e-06
BIORE_114,154,295,4.47494104564683e-06
BIORE_114,154,299,4.24354940880483e-06
BIORE_114,154,300,4.27105207578791e-06
BIORE_114,154,304,3.96543698588622e-06
BIORE_114,154,305,3.97548851033564e-06
BIORE_114,154,306,3.98589238890587e-06
BIORE_114,154,307,3.99169374173063e-06
BIORE_114,154,308,3.86079842182271e-06
BIORE_114,154,310,3.85674844628249e-06
BIORE_114,154,311,3.83208007695326e-06
BIORE_114,155,82,5.05419598708923e-05
BIORE_114,155,88,6.42184009547232e-05
BIORE_114,155,92,8.29609156735958e-05
BIORE_114,155,100,0.00010226996845942
BIORE_114,155,102,0.000110775289539984
BIORE_114,155,104,0.000115959776273172
BIORE_114,155,107,0.000117910340316526
BIORE_114,155,122,0.000503920451930758
BIORE_114,155,129,0.000794397938379997
BIORE_114,155,135,0.000768743057368727
BIORE_114,155,140,0.00114892933532257
BIORE_114,155,154,0.0246766271388413
BIORE_114,155,156,0.634859615834958
BIORE_114,155,157,0.0386208025309903
BIORE_114,155,159,0.131595206552417
BIORE_114,155,160,0.165328534577768
BIORE_114,155,169,0.000881393761809303
BIORE_114,155,188,8.12019290172079e-05
BIORE_114,155,222,1.6181894624304e-05
BIORE_114,155,225,1.43986844327509e-05
BIORE_114,155,227,1.40944114745577e-05
BIORE_114,155,269,5.70554793217228e-06
BIORE_114,155,273,5.28306594862066e-06
BIORE_114,155,293,4.12639076749706e-06
BIORE_114,155,295,4.00444537064583e-06
BIORE_114,155,299,3.7980261749457e-06
BIORE_114,155,300,3.82166190601489e-06
BIORE_114,155,304,3.54899348143615e-06
BIORE_114,155,305,3.55693837721219e-06
BIORE_114,155,306,3.56578822721652e-06
BIORE_114,155,307,3.57062132589308e-06
BIORE_114,155,308,3.45679950930048e-06
BIORE_114,155,310,3.44947493941001e-06
BIORE_114,155,311,3.42749561640522e-06
BIORE_114,156,82,5.13105540722926e-05
BIORE_114,156,88,6.51277811442583e-05
BIORE_114,156,92,8.38527519317821e-05
BIORE_114,156,100,0.000103588078234743
BIORE_114,156,102,0.000111992495932607
BIORE_114,156,104,0.000117815614977454
BIORE_114,156,107,0.000120167232193578
BIORE_114,156,122,0.000508895837770323
BIORE_114,156,129,0.000803247201001182
BIORE_114,156,135,0.000800786359473135
BIORE_114,156,140,0.00120025298557509
BIORE_114,156,154,0.0414986420328313
BIORE_114,156,155,0.643520602895795
BIORE_114,156,157,0.0766232774810678
BIORE_114,156,159,0.0746790953321346
BIORE_114,156,160,0.158622331995883
BIORE_114,156,169,0.000909920464954973
BIORE_114,156,188,8.20350254212239e-05
BIORE_114,156,222,1.63447462410784e-05
BIORE_114,156,225,1.45433628718455e-05
BIORE_114,156,227,1.42357560090606e-05
BIORE_114,156,269,5.77313277933191e-06
BIORE_114,156,273,5.34591936824846e-06
BIORE_114,156,293,4.17586730947894e-06
BIORE_114,156,295,4.05272276569776e-06
BIORE_114,156,299,3.84376316951053e-06
BIORE_114,156,300,3.86788952000906e-06
BIORE_114,156,304,3.59186331128152e-06
BIORE_114,156,305,3.60013304100358e-06
BIORE_114,156,306,3.6091880592276e-06
BIORE_114,156,307,3.61415692594064e-06
BIORE_114,156,308,3.49827370667827e-06
BIORE_114,156,310,3.49168106132395e-06
BIORE_114,156,311,3.46942346609885e-06
BIORE_114,157,82,5.30933508605198e-05
BIORE_114,157,88,6.71589739752642e-05
BIORE_114,157,92,8.55835220412274e-05
BIORE_114,157,100,0.000106315423598851
BIORE_114,157,102,0.000114295917497599
BIORE_114,157,104,0.000121978919914236
BIORE_114,157,107,0.000125563447488319
BIORE_114,157,122,0.000512949965222253
BIORE_114,157,129,0.000807310832450564
BIORE_114,157,135,0.000881176105297967
BIORE_114,157,140,0.00132025026789986
BIORE_114,157,154,0.808363014967846
BIORE_114,157,155,0.0403924895497106
BIORE_114,157,156,0.0790597247392152
BIORE_114,157,159,0.0222746205896637
BIORE_114,157,160,0.0445400987942205
BIORE_114,157,169,0.000990593648229779
BIORE_114,157,188,8.4165850835258e-05
BIORE_114,157,222,1.67366023869059e-05
BIORE_114,157,225,1.48904376170144e-05
BIORE_114,157,227,1.45745877171808e-05
BIORE_114,157,269,5.93520236466572e-06
BIORE_114,157,273,5.49654258721698e-06
BIORE_114,157,293,4.29412738661098e-06
BIORE_114,157,295,4.16814420323062e-06
BIORE_114,157,299,3.95302077976051e-06
BIORE_114,157,300,3.97838607587947e-06
BIORE_114,157,304,3.69422027957672e-06
BIORE_114,157,305,3.70333351489002e-06
BIORE_114,157,306,3.71290949103927e-06
BIORE_114,157,307,3.71822620892015e-06
BIORE_114,157,308,3.5971849413515e-06
BIORE_114,157,310,3.59257085018774e-06
BIORE_114,157,311,3.5696376281064e-06
BIORE_114,159,82,5.16363159184022e-05
BIORE_114,159,88,6.53480727332083e-05
BIORE_114,159,92,8.42091392444301e-05
BIORE_114,159,100,0.000103031540153232
BIORE_114,159,102,0.000111564830441047
BIORE_114,159,104,0.000116120997412997
BIORE_114,159,107,0.000117787616431373
BIORE_114,159,122,0.000477053099425984
BIORE_114,159,129,0.000729369250542586
BIORE_114,159,135,0.000696946119642883
BIORE_114,159,140,0.00100757074994499
BIORE_114,159,154,0.0174810182204765
BIORE_114,159,155,0.139836991947225
BIORE_114,159,156,0.0782881981351583
BIORE_114,159,157,0.0226314818434233
BIORE_114,159,160,0.736643077362291
BIORE_114,159,169,0.00135459974626141
BIORE_114,159,188,9.78297793615677e-05
BIORE_114,159,222,1.81867614461035e-05
BIORE_114,159,225,1.61307624128953e-05
BIORE_114,159,227,1.57813666819935e-05
BIORE_114,159,269,6.2668237826195e-06
BIORE_114,159,273,5.7954964903384e-06
BIORE_114,159,293,4.50984309276992e-06
BIORE_114,159,295,4.3747107071437e-06
BIORE_114,159,299,4.14619835718404e-06
BIORE_114,159,300,4.17233889958234e-06
BIORE_114,159,304,3.87083372299951e-06
BIORE_114,159,305,3.87960126536401e-06
BIORE_114,159,306,3.8893708518715e-06
BIORE_114,159,307,3.89470214470169e-06
BIORE_114,159,308,3.76897460611717e-06
BIORE_114,159,310,3.76085869180412e-06
BIORE_114,159,311,3.73659075801476e-06
BIORE_114,160,82,4.4547803785843e-05
BIORE_114,160,88,5.63037344047572e-05
BIORE_114,160,92,7.22215279054933e-05
BIORE_114,160,100,8.86517605116712e-05
BIORE_114,160,102,9.57469023394696e-05
BIORE_114,160,104,0.000100362711875149
BIORE_114,160,107,0.000102245576788388
BIORE_114,160,122,0.000410121633137026
BIORE_114,160,129,0.000628986949609674
BIORE_114,160,135,0.000624616416329929
BIORE_114,160,140,0.00090676874009698
BIORE_114,160,154,0.0290741830113658
BIORE_114,160,155,0.151044577724743
BIORE_114,160,156,0.142967360643248
BIORE_114,160,157,0.0389071278289448
BIORE_114,160,159,0.63333345815092
BIORE_114,160,169,0.00136391936533143
BIORE_114,160,188,8.68235079998623e-05
BIORE_114,160,222,1.58040097128306e-05
BIORE_114,160,225,1.40036024620436e-05
BIORE_114,160,227,1.36971030421962e-05
BIORE_114,160,269,5.42428814996089e-06
BIORE_114,160,273,5.01492449464663e-06
BIORE_114,160,293,3.89888458954225e-06
BIORE_114,160,295,3.78195484202511e-06
BIORE_114,160,299,3.58361287560877e-06
BIORE_114,160,300,3.60655627964059e-06
BIORE_114,160,304,3.34493977602336e-06
BIORE_114,160,305,3.35283816032622e-06
BIORE_114,160,306,3.36143638586065e-06
BIORE_114,160,307,3.36615837708612e-06
BIORE_114,160,308,3.25623924716254e-06
BIORE_114,160,310,3.25026045864277e-06
BIORE_114,160,311,3.22920180941858e-06
BIORE_114,169,82,0.00418453678633487
BIORE_114,169,88,0.00503792759175402
BIORE_114,169,92,0.00607284637029459
BIORE_114,169,100,0.00717007130221093
BIORE_114,169,102,0.00756260116499723
BIORE_114,169,104,0.00798245816436895
BIORE_114,169,107,0.00822990220470174
BIORE_114,169,122,0.0205516456877084
BIORE_114,169,129,0.0263953291742833
BIORE_114,169,135,0.0286457611938455
BIORE_114,169,140,0.0344937651593688
BIORE_114,169,154,0.125147092785355
BIORE_114,169,155,0.109880442509011
BIORE_114,169,156,0.111910054266877
BIORE_114,169,157,0.118077361224338
BIORE_114,169,159,0.158920313867809
BIORE_114,169,160,0.186115181401176
BIORE_114,169,188,0.019409199510547
BIORE_114,169,222,0.00256479007171355
BIORE_114,169,225,0.00224239454995344
BIORE_114,169,227,0.00218759426445169
BIORE_114,169,269,0.000822473872002721
BIORE_114,169,273,0.000757149480468685
BIORE_114,169,293,0.000580828088524977
BIORE_114,169,295,0.000562937681800309
BIORE_114,169,299,0.000531820693270393
BIORE_114,169,300,0.000535751865415419
BIORE_114,169,304,0.000494885266439842
