"species","pu","amount"
11,114,29811960.936851
20,115,453864.162521378
8,115,43147409.4903644
11,115,143985969.262179
11,116,120543748.827781
11,117,7854646.91690704
12,118,9399994.02063394
14,119,132506.144871064
3,119,4257058.95995665
7,119,156372577.867756
12,119,26647606.767463
18,120,12301291.6649097
3,120,120197939.119313
7,120,600958.074150205
3,121,3566927.62582183
17,123,1869469.26612693
8,123,54500099.4800766
17,124,20220480.1011579
8,124,149898481.744324
17,125,928996.259110268
8,125,186636210.128011
17,126,18297027.387504
8,126,169268525.67678
17,127,23948291.8841172
8,127,163617586.196553
17,128,8028870.09852764
8,128,179537311.372393
20,129,388913.291228823
8,129,112471917.608504
11,129,74705632.3676922
20,130,606830.702636234
8,130,30884345.7637324
11,130,156075547.033714
11,131,143391145.117191
11,132,24768688.7942954
7,134,4276916.49015516
12,134,11605870.0392548
7,135,54375812.0088824
12,135,73717270.8478843
18,136,3057773.5793878
3,136,81343872.9617381
7,136,46076308.9757528
8,138,40759348.5377111
17,139,2860262.53506693
8,139,154233794.207859
17,140,21138415.6997531
8,140,166405261.391703
17,141,51160519.6851188
8,141,136383549.512391
8,142,187544438.857903
20,143,3348528.31152295
17,143,16101844.6860206
8,143,168094413.113064
20,144,9782580.93576157
17,144,5794444.64703291
8,144,148941140.369518
11,144,23026945.0389588
8,145,19911957.2273329
11,145,167633456.305744
20,146,1905729.62487896
11,146,161241188.039647
11,147,44635267.2594461
12,151,55651775.9776318
14,152,1230587.15544496
7,152,168699228.320715
12,152,17589534.6224168
14,153,586147.960328065
3,153,89649205.4505605
7,153,52351284.8028762
17,155,61194711.9150297
8,155,62431988.5129126
17,156,44594616.3375741
8,156,142926726.053665
17,157,12033960.2735674
8,157,175487821.883525
17,158,26328979.142848
8,158,161193219.547266
20,159,564071.068895055
8,159,185502290.241235
11,159,1456230.72153592
20,160,6987781.43488789
8,160,151963137.993422
11,160,28572042.7921509
20,161,11139500.8367167
8,161,91500819.2629787
11,161,84882989.1934127
11,162,182983022.297045
11,163,67418008.9487695
7,168,34205070.337083
12,168,67999249.9376582
7,169,165801279.004447
12,169,21695306.0329701
14,170,2286714.66110918
15,170,493025.686208962
3,170,86718378.0906201
7,170,65230738.2007191
17,172,9097838.69460894
8,172,119405309.257704
17,173,76866381.3471451
8,173,110632306.910964
17,174,46974772.0977461
8,174,140524381.790934
17,175,329500.122912299
8,175,187170095.418608
20,176,2115867.39404211
8,176,124365442.56749
11,176,61018703.2971747
20,177,856419.888422624
8,177,1399049.38285978
11,177,135909301.301477
11,178,88863692.1841776
11,179,41007969.9625963
11,180,195100.259930462
7,186,11704908.2005735
12,186,59942385.4264923
14,187,3621068.22684882
7,187,183852015.679727
14,188,82977.2389413416
15,188,2063029.21561733
3,188,118088209.874574
7,188,64925470.5485336
3,189,1785032.47815239
8,190,126070610.231513
17,191,73036505.2851925
8,191,114438795.500139
17,192,36193925.3824467
8,192,151281867.585663
20,193,15507156.9867158
8,193,168640022.888779
11,193,3329080.55455342
20,194,873928.028547764
8,194,51926114.1842302
11,194,128416621.575231
11,195,25784340.7293867
20,196,4903141.30086437
7,203,75068200.1210395
12,203,67165735.8654208
14,204,2166696.30509773
3,204,82679727.4144436
7,204,102603045.438796
3,205,54524566.4811687
17,206,62480433.0488943
8,206,37062634.2925763
17,207,46638825.3941566
8,207,140812355.266817
20,208,799893.848625276
17,208,44106297.6492967
8,208,142545508.58225
20,209,19420614.9551651
17,209,8878824.3582516
8,209,107351234.422032
11,209,51801520.3019612
8,210,972549.110040382
11,210,137725820.323867
11,211,2497517.77124107
14,218,4741803.22416945
3,218,40524639.4528751
7,218,78420574.6799187
12,218,42273190.4549506
3,219,127034144.053315
8,220,28983537.9726154
17,221,50624374.5310838
8,221,136801954.044358
17,222,356063.257253882
8,222,187070812.654844
20,223,14915512.8446109
17,223,2755231.16926944
8,223,77923804.2442214
11,223,72580561.3994256
11,224,27900089.9994874
14,231,6799203.56112762
3,231,62176.1682920419
12,231,42511372.9016447
3,232,178067064.186731
12,232,6755885.86179355
3,233,37724007.3016766
17,234,37728321.9361533
3,234,1769.22472261451
8,234,135166061.77035
20,235,444297.368236663
17,235,48749349.1042177
8,235,138207674.681387
20,236,10515399.7351854
17,236,366117.429493546
8,236,57907838.0608253
11,236,118612514.92175
11,237,19251209.0065378
14,243,17767473.8699795
15,243,839859.588119507
3,243,46237249.1689836
12,243,82943979.0006097
3,244,187373565.437461
8,244,232.934758996591
17,245,36403087.5830871
3,245,18537634.1529169
8,245,132405118.937936
17,246,35845575.2738321
8,246,151529461.22406
20,247,16552433.963351
17,247,2334767.57440796
8,247,53046735.6079089
11,247,115441676.880083
11,248,39345720.6189016
14,253,571883.701206781
12,253,31764337.6212786
14,254,101374.629152616
3,254,168963347.15788
12,254,18282002.1100462
17,255,7952696.94706476
3,255,82581167.0860344
8,255,96813523.4634348
20,256,904795.123132974
17,256,64200401.4738069
8,256,122242826.042244
20,257,5734946.65475179
8,257,69021917.1561555
11,257,112591765.564003
11,258,45274887.133118
12,263,12724960.0604099
14,264,11963.8205707662
3,264,125637646.794325
12,264,61669308.9676758
17,265,145551.593381256
3,265,171117415.727959
8,265,16056647.2023391
17,266,43408400.9522284
8,266,143911879.323412
20,267,30565257.0691851
17,267,7333626.99325799
8,267,92834605.4523684
11,267,56587427.3744942
11,268,51613228.9849556
12,272,196610.333997145
14,273,11900.6958773953
3,273,96946958.6482334
12,273,55974663.3815112
3,274,186673347.87302
8,274,617765.208120286
17,275,81106363.6903663
3,275,19108243.9613416
8,275,87077202.4558204
20,276,8496239.79533677
17,276,238684.284513786
8,276,178557553.186132
8,277,9496302.65121569
11,277,62827515.2816179
15,280,62622.2904565204
3,280,77518927.3574696
12,280,66659394.3449401
15,281,555308.095245532
3,281,186706575.779702
17,282,17914362.0842795
3,282,27704464.9904316
8,282,141643785.762638
17,283,51570007.0450637
8,283,135693304.159454
20,284,4435704.74233715
17,284,245648.862075552
8,284,58066394.2641153
11,284,38356071.9799237
15,288,3365233.05933489
3,288,52633998.5233623
12,288,49414096.1829842
15,289,767282.955261069
3,289,186464644.658332
17,290,5779386.86561942
3,290,37312471.1111201
8,290,144140831.194073
17,291,22337526.5378511
8,291,164895892.869343
20,292,11366212.9129966
17,292,6078667.67358321
8,292,76322430.3779047
11,292,38306511.2172615
20,293,124998.704548597
14,296,343925.75288
3,296,17986759.3489481
12,296,54470322.1982983
3,297,187201245.008419
17,298,68457563.9692309
3,298,61640220.5325691
8,298,57104255.3140669
17,299,22375169.852262
8,299,164827632.726628
20,300,1747874.84971563
17,300,1547439.55849555
8,300,92831708.6082876
11,300,91076510.3330761
20,301,72186.4603958391
11,301,15188821.7563205
3,304,11612678.3472396
12,304,61075010.8211602
14,305,3475397.94023813
15,305,710499.13000592
3,305,79819423.4934179
12,305,58103362.2692416
17,306,3496690.43718782
3,306,143664121.22192
8,306,40009853.8237175
17,307,75461068.6484715
8,307,111710392.778336
20,308,2559972.8320019
17,308,235490.276496708
8,308,79560059.6017434
11,308,104816701.947479
20,309,5250365.28717548
11,309,55741229.9347862
12,312,3281067.0653584
3,313,106204430.144057
12,313,45192114.0867974
3,314,178518476.24592
8,314,542874.172791064
12,314,8076353.20432866
17,315,18745828.0940824
3,315,102937144.282713
8,315,65455594.5081608
17,316,10767301.5616526
3,316,13326352.2833569
8,316,162685323.161865
11,316,360419.654041544
20,317,5763210.40064576
8,317,45694337.0060639
11,317,134324386.448433
11,318,33204711.3802142
14,321,873606.335224235
3,321,15313848.5952775
12,321,34703923.8532148
14,322,1937710.00864595
3,322,149262751.483815
12,322,30458468.916544
3,323,174781482.395908
5,323,12323363.8819767
17,324,70293275.5752048
3,324,34614747.7897274
5,324,54284237.2831826
8,324,27913484.0894952
17,325,64180464.2678765
5,325,14006106.0020093
8,325,88866640.2452552
11,325,20053398.4785674
20,326,2970818.5077997
8,326,11245915.7647918
11,326,158649399.221366
11,327,10664126.0820203
13,330,8467675.87550394
3,330,5107582.97378343
12,330,60502301.4645089
13,331,40591.3622080535
3,331,178433330.621239
12,331,8596374.19764316
3,332,108967674.584067
5,332,78103590.8746034
17,333,2564556.42275414
5,333,184507643.336344
17,334,42774415.3520044
5,334,119760894.3986
11,334,24537789.3895601
20,335,530700.431033032
11,335,148113090.400461
11,336,429473.179155111
13,339,13592183.6798065
3,339,40766289.3197031
12,339,32574647.6650993
15,340,2879977.86346242
3,340,184155977.552764
16,341,32743126.3667263
3,341,116817506.707244
5,341,37476328.8150738
16,342,65501232.6045427
5,342,121536700.065503
20,343,4618554.79439422
17,343,2489681.09735546
5,343,166072153.83229
11,343,13858478.0937183
20,344,814548.001700564
5,344,1911076.36378574
11,344,117604633.522769
13,349,1874055.30855787
12,349,82.2496224247152
13,350,3496094.78759316
15,350,2063052.63131707
3,350,121229021.630407
12,350,42805121.0670314
16,351,11948001.9951413
3,351,149161886.435549
5,351,25892047.8645739
16,352,137698251.296904
5,352,49304692.8966413
20,353,9479524.01043171
16,353,62696635.6165752
5,353,61497674.0681262
11,353,53330082.0514843
20,354,4416078.78053131
5,354,315347.610824525
11,354,88231255.8846586
13,359,123029.448235288
3,359,7468950.95227874
12,359,32533020.1748144
3,360,181112930.317109
5,360,5853259.08909726
16,361,49211189.9283359
3,361,1347111.37857521
5,361,136408933.748413
19,362,23847668.1256279
16,362,19809775.8152567
5,362,78773768.7633169
11,362,64537030.9449886
19,363,1495273.46475184
11,363,109757093.360308
13,368,1685095.55160106
3,368,110852648.114095
12,368,36345530.7849785
16,369,21725524.8109886
3,369,34295536.2848392
5,369,130909744.887775
19,370,14377133.8615
16,370,32341742.9459177
5,370,118037843.658506
11,370,22175131.7848027
19,371,13781828.9383069
11,371,138360070.258199
13,376,3319008.58997703
3,376,41657588.4931888
12,376,53701296.1476356
16,377,1481511.78183959
3,377,84501246.8911233
5,377,100910899.035885
16,378,15500636.0711842
5,378,171394106.207417
19,379,33466285.7581278
5,379,35159290.6546278
11,379,113460597.502635
11,380,3034195.78219318
13,384,1122648.76324716
3,384,58382410.1346871
12,384,38639309.6449196
16,385,7604393.12641158
3,385,134439459.37922
5,385,44811938.4588897
16,386,17460044.1586892
5,386,169396870.304378
19,387,28295672.91288
5,387,95247829.0280796
11,387,63314496.907383
11,388,30597341.1914279
13,392,3732835.05692013
12,392,2341410.68630157
13,393,264918.319131464
15,393,8197437.53559321
3,393,127453380.221385
5,393,34765951.9742033
12,393,16135518.4357446
16,394,28075706.3772354
5,394,158742663.15929
19,395,8770194.02514577
5,395,171922071.150789
11,395,6127227.59636053
19,396,14117193.0991919
5,396,726831.662414551
11,396,55933051.706774
13,400,6928595.3084742
16,400,942692.224212408
3,400,122248653.611679
5,400,10310510.245408
12,400,25737444.1514824
16,401,50186273.8203054
5,401,136592834.413828
16,402,32727673.9432199
5,402,154052596.999381
19,403,12913425.0424095
16,403,8064912.81154859
5,403,84950443.4802502
11,403,40090858.7084907
13,408,2265194.09322159
1,408,24937971.7489541
3,408,98287887.3181142
12,408,5190905.00083234
15,409,8466220.32845253
16,409,23914102.0952882
3,409,86637525.4133852
5,409,67721283.4564159
16,410,58480451.2869462
5,410,128259882.806468
19,411,1734141.25868283
16,411,4514689.02083236
5,411,163181928.109111
11,411,17310737.3535453
19,412,14954178.4736357
11,412,16121560.4164774
1,416,26877757.7336768
3,416,31096225.117687
15,417,11387016.2490995
3,417,175311423.205402
16,418,42351951.0696526
3,418,16670709.8043303
5,418,127677022.087886
16,419,21362329.3374966
5,419,165338555.285705
19,420,24656845.7690339
5,420,55073827.2325445
11,420,44322417.4536122
1,424,48891284.4623541
3,424,64439694.9454878
16,425,1506404.31621873
3,425,118374459.961906
5,425,66777454.0091181
16,426,82771648.0270768
5,426,103887912.548896
19,427,20150583.3674107
5,427,111313062.353883
11,427,37163369.0931417
11,428,80776.4765817523
13,431,2922848.90261492
1,431,28960333.5854906
3,431,69335876.9456313
13,432,1078383.58587735
15,432,11051.7434209809
1,432,5307675.12841679
3,432,180219130.353842
16,433,43151811.0259219
3,433,10271410.8361669
5,433,133194302.47726
19,434,7727301.59520183
16,434,7447171.77742093
5,434,155818384.905654
11,434,15625906.4197245
19,435,15188044.8227365
11,435,13460140.8549524
13,438,417889.719511969
15,438,620427.711198066
1,438,39313168.4108178
3,438,102388211.940434
15,439,4455580.92548735
16,439,239272.523039417
3,439,100611467.341703
5,439,81268455.864469
16,440,20986183.2905254
5,440,165589874.882275
19,441,21193887.1291632
16,441,1907439.75391784
5,441,41977962.595767
11,441,34659529.5273883
1,444,19111024.4616401
3,444,43551959.690811
13,445,139651.164810902
1,445,3074230.76870143
3,445,169753131.630838
5,445,901510.710899413
16,446,17150894.7903619
3,446,2006969.12348676
5,446,167374777.637068
19,447,34586143.7610108
4,447,45892729.8817964
5,447,84694135.434094
11,447,10647115.1190485
11,448,87471.6958563924
13,450,6414665.57627601
1,450,47573803.5168456
13,451,349387.747089008
15,451,105609.49877969
1,451,50985371.8052185
3,451,19564454.4109429
6,451,55664062.8874942
15,452,5810545.85099622
3,452,148218350.907065
5,452,32458253.1605887
16,453,12331870.476961
3,453,5881393.52208447
5,453,168275251.576406
19,454,6983923.40592706
16,454,47943339.9074028
4,454,69036736.2751576
5,454,62525836.4763967
19,455,70112138.7893066
4,455,24441954.4213817
13,458,4051818.74373222
1,458,74747112.9937908
6,458,62140112.3801141
15,459,1825298.85204857
1,459,6663659.63643211
6,459,177951859.332424
15,460,4134909.26691615
3,460,10872788.8236842
5,460,13365272.5025388
6,460,158069301.769012
15,461,8123641.76522506
16,461,20731620.8413544
5,461,105476712.003873
6,461,52111706.3817325
16,462,6688185.95861296
4,462,125175564.900537
5,462,48833443.9429841
6,462,5747848.97092663
19,463,23633621.8239757
4,463,134126231.798081
1,467,15489658.994716
15,468,81168.1097266544
1,468,73389535.500453
6,468,18185938.9728976
13,469,8608209.18044602
15,469,2741322.562881
1,469,47922173.3198237
6,469,103197160.202962
6,470,186395187.553564
15,471,508289.228538342
6,471,185888397.11873
6,472,186398138.549167
16,473,10139129.2137325
4,473,132402888.161485
6,473,43857526.84658
19,474,25562686.3957065
4,474,128597128.391716
4,475,36029.0868246332
13,481,9745867.77892001
1,481,22730065.375857
6,481,299790.050498962
13,482,2177995.09283706
1,482,41371065.9451461
6,482,142796558.594444
15,483,11231880.4114159
6,483,175115377.600311
15,484,13853400.8401652
16,484,37823117.4524567
6,484,134672330.695054
16,485,57336086.7950081
6,485,129014305.832609
19,486,3452756.18304026
16,486,81191613.2968436
4,486,2674138.64189142
6,486,99033380.8751113
19,487,13970902.232317
4,487,140727079.584324
6,487,31655356.3421967
19,488,37336535.8622456
4,488,79155902.7038056
10,488,63014130.857216
10,489,31475731.0568358
1,495,16385332.4052642
1,496,10785474.0836408
13,497,3081812.0552211
1,497,2312389.62548232
13,498,2674886.97860035
15,498,4034584.5249199
1,498,55450883.8337609
6,498,100134356.465406
15,499,28920812.708793
16,499,7080589.01597345
6,499,150298764.066998
16,500,43447542.0822984
6,500,142854260.799963
19,501,4436506.06298846
16,501,15188601.5033241
4,501,8838043.35762316
6,501,157840241.035176
19,502,11108187.4471373
16,502,17411845.6327716
4,502,79770083.3215168
6,502,78014816.6869502
19,503,78743238.178327
16,503,335.535935957916
4,503,56159249.8589582
10,503,51403602.7608814
19,504,7215465.55577378
4,504,23558615.1940147
10,504,155533791.008735
10,505,184552684.229424
10,506,13037434.626121
1,507,6086095.05502558
1,508,34625685.0027163
2,508,96611729.9960416
9,509,333721.141494211
2,509,26777780.9626484
9,511,4483552.50819675
1,511,17835164.5540701
2,511,91422771.2441672
9,512,1344175.91481967
1,512,78564332.0519137
2,512,105538479.675889
1,513,80514351.6676083
2,513,6254195.07271004
9,514,210820.811717488
13,514,742381.839927003
16,514,5556583.45468736
1,514,52511380.8241666
2,514,43119801.6595765
6,514,36311934.6402103
15,515,2718545.28449528
16,515,155994244.630841
6,515,27539576.2926
19,516,15439020.0708784
16,516,9700582.13586713
4,516,23298604.7605635
6,516,129967202.361347
10,516,7848640.66995776
19,517,29446288.8108503
4,517,64003729.3922652
6,517,52027577.5099869
10,517,40778089.3869381
19,518,23224649.7380805
4,518,52793165.5947883
10,518,110239456.246017
19,519,2478046.85530245
4,519,11201186.6416439
10,519,172579576.003062
10,520,186260298.926179
10,521,161791406.961764
10,522,17865132.1731877
1,523,50892563.5335839
2,523,76159618.4776573
9,524,788650.200193174
2,524,185403782.739474
9,525,1309138.63690535
2,525,115746091.925778
2,526,120708244.444005
9,527,8315167.29767679
2,527,165123700.328082
9,528,314339.184386233
1,528,1160960.17650449
2,528,138284830.594227
9,529,8575464.80176623
1,529,17014448.6167316
2,529,135029063.666989
9,530,12240894.686929
16,530,10660371.2078016
2,530,86110297.700685
4,530,71520776.9470603
6,530,5671519.48428011
19,531,68546871.7447629
9,531,1037330.12392288
16,531,21029567.7945117
4,531,17274796.4851529
6,531,3567283.51536511
10,531,74749741.4368694
19,532,1238003.84895834
4,532,6662979.12448555
10,532,178306289.837873
10,533,179073399.809475
10,534,165719988.174557
10,535,135984341.043006
10,536,75541745.0087779
1,538,82177177.2946769
2,538,25673645.880638
9,539,4130743.53820621
2,539,149063675.182824
9,540,35084.9881505221
2,540,12429490.4006352
2,542,1967196.50448656
19,543,4352982.67920141
2,543,6198088.01004115
19,544,16077714.3931081
10,544,29503644.4071517
19,545,5088217.1141668
2,545,8078351.20220524
4,545,100253024.033609
10,545,6267939.85053892
19,546,45970576.7999148
4,546,53033639.1565435
10,546,87152210.9977487
10,547,148736664.805176
10,548,56757318.5008857
10,549,2103320.87642515
9,553,3275021.81447754
1,553,3959259.49294424
2,553,130958214.577312
9,554,3087135.1281898
19,557,37850735.7485709
10,557,2031269.79704893
19,558,25998044.994528
10,558,148607608.533303
19,559,1598780.84201333
4,559,755124.87416783
10,559,183541772.174948
19,560,20550265.0251147
4,560,725083.412926793
10,560,164831209.89003
10,561,93275106.4437939
9,567,1369298.17676621
1,567,2982522.73650599
2,567,171779919.819534
19,571,18146879.6788373
10,571,42438731.9139666
19,572,5022205.37748586
10,572,179056956.371871
10,573,131784353.735682
10,574,26085129.871137
10,575,46383052.032733
9,581,1140083.83354509
2,581,49435805.429293
19,584,24169034.0329566
10,584,118193266.621064
10,585,186000806.661443
10,586,134175923.340131
9,594,935810.084337836
1,594,19960366.3094664
2,594,123049929.475407
10,596,1498579.01656452
19,597,31543879.0815874
10,597,106418984.423211
10,598,185948728.260755
10,599,105455441.778366
9,607,7090722.4589799
2,607,5787469.50730801
10,608,1539901.23534012
19,609,16367600.7348738
10,609,160944024.043852
10,610,185863373.948453
10,611,40712353.4863701
9,619,609199.454952365
2,619,55258647.1853692
19,621,26546008.0698393
10,621,94884601.0954309
10,622,182956627.694623
10,623,74605737.8558908
19,632,6338480.9414804
10,632,8934545.26750898
19,633,5575576.62133098
10,633,180212704.523556
10,634,37225923.422204
19,643,7393181.95870561
10,643,29274333.5137555
19,644,15202352.1851297
10,644,148183212.035237
10,645,177121267.940846
10,646,22081.6436319053
