species,pu,amount
17,158,26328979.142848
21,158,1.0
8,159,185502290.24123502
11,159,1456230.72153592
20,159,564071.068895055
21,159,1.0
8,160,151963137.993422
11,160,28572042.792150896
20,160,6987781.43488789
21,160,1.0
8,161,91500819.2629787
11,161,84882989.1934127
20,161,11139500.836716698
21,161,1.0
11,162,182983022.297045
21,162,1.0
11,163,67418008.9487695
21,163,1.0
21,164,1.0
7,168,34205070.337083004
12,168,67999249.9376582
7,169,165801279.00444698
12,169,21695306.0329701
3,170,86718378.09062009
7,170,65230738.2007191
14,170,2286714.66110918
15,170,493025.68620896206
21,171,1.0
8,172,119405309.257704
17,172,9097838.69460894
21,172,1.0
8,173,110632306.91096398
17,173,76866381.3471451
21,173,1.0
8,174,140524381.790934
17,174,46974772.0977461
21,174,1.0
8,175,187170095.418608
17,175,329500.122912299
21,175,1.0
8,176,124365442.56749
11,176,61018703.29717471
20,176,2115867.39404211
21,176,1.0
8,177,1399049.38285978
11,177,135909301.30147702
20,177,856419.8884226241
21,177,1.0
11,178,88863692.18417759
21,178,1.0
11,179,41007969.9625963
21,179,1.0
11,180,195100.259930462
21,180,1.0
7,186,11704908.2005735
12,186,59942385.426492296
7,187,183852015.679727
14,187,3621068.22684882
3,188,118088209.874574
7,188,64925470.5485336
14,188,82977.2389413416
15,188,2063029.21561733
3,189,1785032.47815239
21,189,1.0
8,190,126070610.231513
21,190,1.0
8,191,114438795.50013898
17,191,73036505.2851925
21,191,1.0
8,192,151281867.585663
17,192,36193925.38244671
21,192,1.0
8,193,168640022.888779
11,193,3329080.55455342
20,193,15507156.986715803
21,193,1.0
8,194,51926114.1842302
11,194,128416621.575231
20,194,873928.028547764
21,194,1.0
11,195,25784340.729386702
21,195,1.0
20,196,4903141.30086437
21,196,1.0
21,197,1.0
12,2,181154249.445363
12,20,17455806.954698402
7,203,75068200.1210395
12,203,67165735.8654208
3,204,82679727.4144436
7,204,102603045.438796
14,204,2166696.30509773
3,205,54524566.4811687
21,205,1.0
8,206,37062634.29257629
17,206,62480433.0488943
21,206,1.0
8,207,140812355.266817
17,207,46638825.394156605
21,207,1.0
8,208,142545508.58225
17,208,44106297.6492967
20,208,799893.8486252759
21,208,1.0
8,209,107351234.422032
11,209,51801520.301961206
17,209,8878824.3582516
20,209,19420614.9551651
21,209,1.0
12,21,21646436.5207734
8,210,972549.110040382
11,210,137725820.323867
21,210,1.0
11,211,2497517.77124107
21,211,1.0
21,212,1.0
21,213,1.0
3,218,40524639.4528751
7,218,78420574.6799187
12,218,42273190.4549506
14,218,4741803.22416945
3,219,127034144.05331498
12,22,35248463.243565395
8,220,28983537.9726154
21,220,1.0
8,221,136801954.04435802
17,221,50624374.53108379
21,221,1.0
8,222,187070812.654844
17,222,356063.257253882
21,222,1.0
8,223,77923804.2442214
11,223,72580561.3994256
17,223,2755231.16926944
20,223,14915512.844610902
21,223,1.0
11,224,27900089.999487396
21,224,1.0
21,225,1.0
21,226,1.0
12,23,141508968.252377
3,231,62176.168292041904
12,231,42511372.9016447
14,231,6799203.56112762
3,232,178067064.186731
12,232,6755885.86179355
3,233,37724007.3016766
21,233,1.0
3,234,1769.2247226145103
8,234,135166061.77035
17,234,37728321.93615329
21,234,1.0
8,235,138207674.681387
17,235,48749349.1042177
20,235,444297.368236663
21,235,1.0
8,236,57907838.060825296
11,236,118612514.92175
17,236,366117.429493546
20,236,10515399.7351854
21,236,1.0
11,237,19251209.006537803
21,237,1.0
21,238,1.0
12,24,1754350.25191392
21,24,1.0
3,243,46237249.1689836
12,243,82943979.00060971
14,243,17767473.8699795
15,243,839859.5881195071
3,244,187373565.43746102
8,244,232.934758996591
3,245,18537634.152916897
8,245,132405118.93793601
17,245,36403087.5830871
21,245,1.0
8,246,151529461.22406
17,246,35845575.273832105
21,246,1.0
8,247,53046735.6079089
11,247,115441676.88008301
17,247,2334767.57440796
20,247,16552433.963351
21,247,1.0
11,248,39345720.618901595
21,248,1.0
21,249,1.0
21,25,1.0
12,253,31764337.621278603
14,253,571883.701206781
3,254,168963347.15788
12,254,18282002.1100462
14,254,101374.62915261599
3,255,82581167.08603442
8,255,96813523.4634348
17,255,7952696.94706476
21,255,1.0
8,256,122242826.04224399
17,256,64200401.473806895
20,256,904795.123132974
21,256,1.0
8,257,69021917.15615551
11,257,112591765.564003
20,257,5734946.65475179
21,257,1.0
11,258,45274887.133117996
21,258,1.0
21,26,1.0
12,263,12724960.0604099
3,264,125637646.794325
12,264,61669308.96767579
14,264,11963.820570766202
3,265,171117415.727959
8,265,16056647.2023391
17,265,145551.593381256
21,265,1.0
8,266,143911879.323412
17,266,43408400.9522284
21,266,1.0
8,267,92834605.45236841
11,267,56587427.3744942
17,267,7333626.99325799
20,267,30565257.0691851
21,267,1.0
11,268,51613228.9849556
21,268,1.0
17,27,9189314.51990268
12,272,196610.333997145
3,273,96946958.64823341
12,273,55974663.381511204
14,273,11900.695877395301
3,274,186673347.87302
8,274,617765.208120286
3,275,19108243.9613416
8,275,87077202.45582041
17,275,81106363.6903663
21,275,1.0
8,276,178557553.186132
17,276,238684.28451378603
20,276,8496239.79533677
21,276,1.0
8,277,9496302.65121569
11,277,62827515.281617895
21,277,1.0
3,280,77518927.35746959
12,280,66659394.3449401
15,280,62622.2904565204
3,281,186706575.779702
15,281,555308.095245532
3,282,27704464.990431603
8,282,141643785.762638
17,282,17914362.0842795
21,282,1.0
8,283,135693304.15945402
17,283,51570007.045063704
21,283,1.0
8,284,58066394.2641153
11,284,38356071.9799237
17,284,245648.862075552
20,284,4435704.74233715
21,284,1.0
3,288,52633998.5233623
12,288,49414096.1829842
15,288,3365233.05933489
3,289,186464644.65833202
15,289,767282.9552610691
3,290,37312471.1111201
8,290,144140831.194073
17,290,5779386.86561942
21,290,1.0
8,291,164895892.86934298
17,291,22337526.537851103
21,291,1.0
8,292,76322430.3779047
11,292,38306511.2172615
17,292,6078667.67358321
20,292,11366212.9129966
21,292,1.0
20,293,124998.70454859699
3,296,17986759.348948102
12,296,54470322.1982983
14,296,343925.75288000004
3,297,187201245.008419
3,298,61640220.5325691
8,298,57104255.314066894
17,298,68457563.96923089
21,298,1.0
8,299,164827632.726628
17,299,22375169.852261998
21,299,1.0
12,3,106351934.752169
12,30,17578132.3531318
8,300,92831708.6082876
11,300,91076510.3330761
17,300,1547439.55849555
20,300,1747874.84971563
21,300,1.0
11,301,15188821.756320499
20,301,72186.4603958391
21,301,1.0
3,304,11612678.3472396
12,304,61075010.821160205
3,305,79819423.4934179
12,305,58103362.2692416
14,305,3475397.94023813
15,305,710499.13000592
3,306,143664121.22191998
8,306,40009853.8237175
17,306,3496690.43718782
21,306,1.0
8,307,111710392.778336
17,307,75461068.64847149
21,307,1.0
8,308,79560059.60174341
11,308,104816701.94747901
17,308,235490.27649670801
20,308,2559972.8320019
21,308,1.0
11,309,55741229.93478621
20,309,5250365.28717548
21,309,1.0
7,31,67295551.74342321
12,31,49784149.3423198
12,312,3281067.0653584
3,313,106204430.14405699
12,313,45192114.0867974
3,314,178518476.24592
8,314,542874.172791064
12,314,8076353.20432866
3,315,102937144.282713
8,315,65455594.50816079
17,315,18745828.094082396
21,315,1.0
3,316,13326352.2833569
8,316,162685323.161865
11,316,360419.654041544
17,316,10767301.5616526
21,316,1.0
8,317,45694337.0060639
11,317,134324386.448433
20,317,5763210.40064576
21,317,1.0
11,318,33204711.380214196
21,318,1.0
7,32,161475533.674425
12,32,25688034.000726998
3,321,15313848.5952775
12,321,34703923.8532148
14,321,873606.335224235
3,322,149262751.48381498
12,322,30458468.916544
14,322,1937710.00864595
3,323,174781482.395908
5,323,12323363.8819767
3,324,34614747.7897274
5,324,54284237.2831826
8,324,27913484.089495197
17,324,70293275.5752048
21,324,1.0
5,325,14006106.002009302
8,325,88866640.2452552
11,325,20053398.4785674
17,325,64180464.2678765
21,325,1.0
8,326,11245915.764791802
11,326,158649399.221366
20,326,2970818.5077997004
21,326,1.0
11,327,10664126.0820203
21,327,1.0
7,33,43577191.4529019
12,33,136280246.11794698
3,330,5107582.97378343
12,330,60502301.4645089
13,330,8467675.87550394
3,331,178433330.62123898
12,331,8596374.19764316
13,331,40591.3622080535
3,332,108967674.584067
5,332,78103590.8746034
5,333,184507643.336344
17,333,2564556.42275414
21,333,1.0
5,334,119760894.3986
11,334,24537789.3895601
17,334,42774415.3520044
21,334,1.0
11,335,148113090.40046102
20,335,530700.431033032
21,335,1.0
11,336,429473.179155111
21,336,1.0
3,339,40766289.3197031
12,339,32574647.665099297
13,339,13592183.6798065
12,34,86756540.6376927
3,340,184155977.552764
15,340,2879977.86346242
3,341,116817506.707244
5,341,37476328.815073796
16,341,32743126.3667263
21,341,1.0
5,342,121536700.065503
16,342,65501232.6045427
21,342,1.0
5,343,166072153.83229
11,343,13858478.093718302
17,343,2489681.09735546
20,343,4618554.79439422
21,343,1.0
5,344,1911076.36378574
11,344,117604633.52276899
20,344,814548.001700564
21,344,1.0
21,345,1.0
12,349,82.2496224247152
13,349,1874055.30855787
21,35,1.0
3,350,121229021.630407
12,350,42805121.0670314
13,350,3496094.78759316
15,350,2063052.63131707
3,351,149161886.435549
5,351,25892047.8645739
16,351,11948001.995141301
5,352,49304692.8966413
16,352,137698251.296904
21,352,1.0
5,353,61497674.06812621
11,353,53330082.051484294
16,353,62696635.616575204
20,353,9479524.01043171
21,353,1.0
5,354,315347.610824525
11,354,88231255.88465859
20,354,4416078.78053131
21,354,1.0
21,355,1.0
21,356,1.0
3,359,7468950.95227874
12,359,32533020.1748144
13,359,123029.44823528801
21,36,1.0
3,360,181112930.31710902
5,360,5853259.08909726
3,361,1347111.37857521
5,361,136408933.748413
16,361,49211189.9283359
21,361,1.0
5,362,78773768.7633169
11,362,64537030.9449886
16,362,19809775.8152567
19,362,23847668.125627898
21,362,1.0
11,363,109757093.36030799
19,363,1495273.46475184
21,363,1.0
21,364,1.0
21,365,1.0
3,368,110852648.114095
12,368,36345530.784978494
13,368,1685095.55160106
3,369,34295536.2848392
5,369,130909744.887775
16,369,21725524.8109886
21,37,1.0
5,370,118037843.658506
11,370,22175131.784802698
16,370,32341742.9459177
19,370,14377133.8615
21,370,1.0
11,371,138360070.258199
19,371,13781828.9383069
21,371,1.0
21,372,1.0
21,373,1.0
3,376,41657588.49318879
12,376,53701296.1476356
13,376,3319008.58997703
3,377,84501246.8911233
5,377,100910899.03588499
16,377,1481511.78183959
5,378,171394106.20741698
16,378,15500636.071184197
21,378,1.0
5,379,35159290.6546278
11,379,113460597.50263502
19,379,33466285.7581278
21,379,1.0
17,38,87180607.3660693
21,38,1.0
11,380,3034195.78219318
21,380,1.0
21,381,1.0
3,384,58382410.134687096
12,384,38639309.644919604
13,384,1122648.76324716
3,385,134439459.37922
5,385,44811938.4588897
16,385,7604393.12641158
5,386,169396870.304378
16,386,17460044.1586892
21,386,1.0
5,387,95247829.02807958
11,387,63314496.907382995
19,387,28295672.91288
21,387,1.0
11,388,30597341.191427898
21,388,1.0
21,389,1.0
8,39,3598564.8604141
12,392,2341410.68630157
13,392,3732835.05692013
3,393,127453380.22138502
5,393,34765951.9742033
12,393,16135518.435744599
13,393,264918.319131464
15,393,8197437.53559321
5,394,158742663.15929
16,394,28075706.3772354
21,394,1.0
5,395,171922071.150789
11,395,6127227.59636053
19,395,8770194.02514577
21,395,1.0
5,396,726831.6624145509
11,396,55933051.706774
19,396,14117193.0991919
21,396,1.0
21,397,1.0
12,4,23406928.269807
17,40,4715152.0560086
3,400,122248653.611679
5,400,10310510.245408
12,400,25737444.151482396
13,400,6928595.308474201
16,400,942692.224212408
5,401,136592834.41382802
16,401,50186273.82030539
5,402,154052596.999381
16,402,32727673.943219896
21,402,1.0
5,403,84950443.48025021
11,403,40090858.70849071
16,403,8064912.81154859
19,403,12913425.0424095
21,403,1.0
21,404,1.0
21,405,1.0
1,408,24937971.748954102
3,408,98287887.3181142
12,408,5190905.00083234
13,408,2265194.09322159
3,409,86637525.41338521
5,409,67721283.45641589
15,409,8466220.32845253
16,409,23914102.0952882
12,41,6026779.19367021
5,410,128259882.806468
16,410,58480451.28694621
21,410,1.0
5,411,163181928.109111
11,411,17310737.3535453
16,411,4514689.02083236
19,411,1734141.25868283
21,411,1.0
11,412,16121560.4164774
19,412,14954178.4736357
21,412,1.0
21,413,1.0
1,416,26877757.733676802
3,416,31096225.117686998
3,417,175311423.20540202
15,417,11387016.249099499
3,418,16670709.8043303
5,418,127677022.087886
16,418,42351951.0696526
21,418,1.0
5,419,165338555.285705
16,419,21362329.3374966
21,419,1.0
7,42,6161964.89536068
12,42,46081999.84464721
14,42,603189.675198246
5,420,55073827.2325445
11,420,44322417.4536122
19,420,24656845.769033898
21,420,1.0
21,421,1.0
1,424,48891284.4623541
3,424,64439694.94548779
3,425,118374459.961906
5,425,66777454.0091181
16,425,1506404.31621873
5,426,103887912.548896
16,426,82771648.0270768
21,426,1.0
5,427,111313062.35388301
11,427,37163369.093141705
19,427,20150583.3674107
21,427,1.0
11,428,80776.4765817523
21,428,1.0
7,43,116777992.73864399
12,43,60462379.63910329
14,43,1895887.64069539
1,431,28960333.5854906
3,431,69335876.9456313
13,431,2922848.90261492
1,432,5307675.12841679
3,432,180219130.353842
13,432,1078383.58587735
15,432,11051.743420980902
3,433,10271410.836166902
5,433,133194302.47726001
16,433,43151811.025921896
21,433,1.0
5,434,155818384.905654
11,434,15625906.4197245
16,434,7447171.77742093
19,434,7727301.59520183
21,434,1.0
11,435,13460140.8549524
19,435,15188044.8227365
21,435,1.0
1,438,39313168.410817795
3,438,102388211.940434
13,438,417889.71951196896
15,438,620427.711198066
3,439,100611467.341703
5,439,81268455.86446899
15,439,4455580.92548735
16,439,239272.523039417
7,44,57446015.225354396
12,44,74182968.2906011
5,440,165589874.882275
16,440,20986183.2905254
21,440,1.0
5,441,41977962.595767
11,441,34659529.5273883
16,441,1907439.75391784
19,441,21193887.1291632
21,441,1.0
1,444,19111024.4616401
3,444,43551959.690811
1,445,3074230.76870143
3,445,169753131.63083798
5,445,901510.710899413
13,445,139651.164810902
3,446,2006969.12348676
5,446,167374777.637068
16,446,17150894.790361904
21,446,1.0
4,447,45892729.8817964
5,447,84694135.434094
11,447,10647115.1190485
19,447,34586143.7610108
21,447,1.0
11,448,87471.6958563924
7,45,187659034.348753
1,450,47573803.5168456
13,450,6414665.57627601
1,451,50985371.8052185
3,451,19564454.410942897
6,451,55664062.8874942
13,451,349387.747089008
15,451,105609.49877969
3,452,148218350.907065
5,452,32458253.160588697
15,452,5810545.85099622
3,453,5881393.52208447
5,453,168275251.576406
16,453,12331870.476961
21,453,1.0
4,454,69036736.2751576
5,454,62525836.4763967
16,454,47943339.9074028
19,454,6983923.40592706
21,454,1.0
4,455,24441954.421381697
19,455,70112138.78930661
21,455,1.0
1,458,74747112.99379079
6,458,62140112.3801141
13,458,4051818.74373222
1,459,6663659.63643211
6,459,177951859.33242399
15,459,1825298.85204857
7,46,119605723.672292
12,46,2064.55900422391
3,460,10872788.823684199
5,460,13365272.5025388
6,460,158069301.769012
15,460,4134909.26691615
5,461,105476712.00387299
6,461,52111706.3817325
15,461,8123641.76522506
16,461,20731620.841354396
21,461,1.0
4,462,125175564.90053701
5,462,48833443.9429841
6,462,5747848.97092663
16,462,6688185.95861296
21,462,1.0
4,463,134126231.79808101
19,463,23633621.823975697
21,463,1.0
1,467,15489658.994716
1,468,73389535.50045301
6,468,18185938.9728976
15,468,81168.10972665441
1,469,47922173.319823705
6,469,103197160.202962
13,469,8608209.18044602
15,469,2741322.5628810003
7,47,1677143.50966728
12,47,23625850.200173397
21,47,1.0
6,470,186395187.55356398
6,471,185888397.11873
15,471,508289.22853834205
21,471,1.0
6,472,186398138.54916698
21,472,1.0
4,473,132402888.16148502
6,473,43857526.84658
16,473,10139129.2137325
21,473,1.0
4,474,128597128.39171599
19,474,25562686.3957065
21,474,1.0
4,475,36029.086824633196
21,48,1.0
1,481,22730065.375857
6,481,299790.050498962
13,481,9745867.77892001
1,482,41371065.9451461
6,482,142796558.594444
13,482,2177995.09283706
6,483,175115377.600311
15,483,11231880.4114159
6,484,134672330.695054
15,484,13853400.840165198
16,484,37823117.452456705
21,484,1.0
6,485,129014305.83260901
16,485,57336086.79500811
21,485,1.0
4,486,2674138.64189142
6,486,99033380.8751113
16,486,81191613.29684359
19,486,3452756.18304026
21,486,1.0
4,487,140727079.584324
6,487,31655356.3421967
19,487,13970902.232317
21,487,1.0
4,488,79155902.7038056
10,488,63014130.857216
19,488,37336535.8622456
21,488,1.0
10,489,31475731.056835804
21,49,1.0
1,495,16385332.4052642
1,496,10785474.0836408
1,497,2312389.62548232
13,497,3081812.0552211003
1,498,55450883.8337609
6,498,100134356.465406
13,498,2674886.97860035
15,498,4034584.5249198996
6,499,150298764.066998
15,499,28920812.708793
16,499,7080589.01597345
21,499,1.0
18,5,11996.1768717168
21,50,1.0
6,500,142854260.799963
16,500,43447542.0822984
21,500,1.0
4,501,8838043.35762316
6,501,157840241.035176
16,501,15188601.503324099
19,501,4436506.06298846
21,501,1.0
4,502,79770083.3215168
6,502,78014816.6869502
16,502,17411845.6327716
19,502,11108187.4471373
21,502,1.0
4,503,56159249.8589582
10,503,51403602.760881394
16,503,335.53593595791597
19,503,78743238.17832701
21,503,1.0
4,504,23558615.194014702
10,504,155533791.008735
19,504,7215465.55577378
21,504,1.0
10,505,184552684.229424
10,506,13037434.626121001
1,507,6086095.05502558
1,508,34625685.0027163
2,508,96611729.9960416
2,509,26777780.9626484
9,509,333721.14149421104
8,51,30143466.8221595
17,51,14805542.608798001
21,51,1.0
21,510,1.0
1,511,17835164.5540701
2,511,91422771.2441672
9,511,4483552.50819675
21,511,1.0
1,512,78564332.05191371
2,512,105538479.675889
9,512,1344175.91481967
1,513,80514351.6676083
2,513,6254195.07271004
1,514,52511380.8241666
2,514,43119801.6595765
6,514,36311934.64021029
9,514,210820.81171748802
13,514,742381.839927003
16,514,5556583.45468736
21,514,1.0
6,515,27539576.2926
15,515,2718545.28449528
16,515,155994244.630841
21,515,1.0
4,516,23298604.7605635
6,516,129967202.36134699
10,516,7848640.66995776
16,516,9700582.13586713
19,516,15439020.0708784
21,516,1.0
4,517,64003729.3922652
6,517,52027577.50998689
10,517,40778089.3869381
19,517,29446288.8108503
21,517,1.0
4,518,52793165.5947883
10,518,110239456.246017
19,518,23224649.738080498
21,518,1.0
4,519,11201186.6416439
10,519,172579576.003062
19,519,2478046.85530245
21,519,1.0
8,52,67811327.357164
17,52,69789301.5677637
21,52,1.0
10,520,186260298.926179
21,520,1.0
10,521,161791406.96176398
10,522,17865132.1731877
1,523,50892563.5335839
2,523,76159618.4776573
2,524,185403782.739474
9,524,788650.2001931741
2,525,115746091.925778
9,525,1309138.63690535
21,525,1.0
2,526,120708244.444005
21,526,1.0
2,527,165123700.328082
9,527,8315167.29767679
21,527,1.0
1,528,1160960.17650449
2,528,138284830.59422702
9,528,314339.184386233
21,528,1.0
1,529,17014448.616731603
2,529,135029063.666989
9,529,8575464.80176623
21,529,1.0
8,53,41288189.983398795
17,53,42415507.936030395
2,530,86110297.700685
4,530,71520776.9470603
6,530,5671519.48428011
9,530,12240894.686928999
16,530,10660371.207801599
21,530,1.0
4,531,17274796.4851529
6,531,3567283.51536511
9,531,1037330.12392288
10,531,74749741.43686941
16,531,21029567.794511702
19,531,68546871.7447629
21,531,1.0
4,532,6662979.12448555
10,532,178306289.837873
19,532,1238003.84895834
21,532,1.0
10,533,179073399.809475
21,533,1.0
10,534,165719988.174557
21,534,1.0
10,535,135984341.043006
21,535,1.0
10,536,75541745.0087779
1,538,82177177.2946769
2,538,25673645.880638
2,539,149063675.182824
9,539,4130743.53820621
17,54,17565247.599728398
2,540,12429490.4006352
9,540,35084.9881505221
21,540,1.0
21,541,1.0
2,542,1967196.50448656
21,542,1.0
2,543,6198088.01004115
19,543,4352982.67920141
21,543,1.0
10,544,29503644.407151695
19,544,16077714.3931081
21,544,1.0
2,545,8078351.20220524
4,545,100253024.033609
10,545,6267939.85053892
19,545,5088217.1141668
21,545,1.0
4,546,53033639.1565435
10,546,87152210.9977487
19,546,45970576.79991479
21,546,1.0
10,547,148736664.805176
21,547,1.0
10,548,56757318.5008857
21,548,1.0
10,549,2103320.87642515
21,549,1.0
12,55,3128309.73587516
21,550,1.0
1,553,3959259.49294424
2,553,130958214.57731201
9,553,3275021.81447754
9,554,3087135.1281898
21,555,1.0
21,556,1.0
10,557,2031269.79704893
19,557,37850735.7485709
21,557,1.0
10,558,148607608.533303
19,558,25998044.994528
21,558,1.0
4,559,755124.87416783
10,559,183541772.174948
19,559,1598780.84201333
21,559,1.0
7,56,41515949.2451558
12,56,68463167.9073135
14,56,1266390.7701734
4,560,725083.412926793
10,560,164831209.89003
19,560,20550265.0251147
21,560,1.0
10,561,93275106.44379391
21,561,1.0
21,562,1.0
21,563,1.0
21,564,1.0
1,567,2982522.73650599
2,567,171779919.819534
9,567,1369298.17676621
21,569,1.0
7,57,157343391.742741
12,57,30285070.454181105
14,57,11981.8837475618
21,570,1.0
10,571,42438731.9139666
19,571,18146879.678837303
21,571,1.0
10,572,179056956.371871
19,572,5022205.37748586
21,572,1.0
10,573,131784353.73568201
21,573,1.0
10,574,26085129.871137
21,574,1.0
10,575,46383052.032733
21,575,1.0
21,576,1.0
21,577,1.0
21,578,1.0
7,58,179741864.251947
12,58,164182.37767075
14,58,7734771.93240432
2,581,49435805.429293
9,581,1140083.83354509
21,583,1.0
10,584,118193266.62106399
19,584,24169034.0329566
21,584,1.0
10,585,186000806.661443
21,585,1.0
10,586,134175923.340131
21,586,1.0
21,587,1.0
21,588,1.0
21,589,1.0
7,59,170994007.184393
21,590,1.0
21,591,1.0
1,594,19960366.309466396
2,594,123049929.475407
9,594,935810.0843378359
10,596,1498579.01656452
21,596,1.0
10,597,106418984.423211
19,597,31543879.081587397
21,597,1.0
10,598,185948728.260755
21,598,1.0
10,599,105455441.778366
21,599,1.0
12,6,67072157.2087865
7,60,83829330.4137591
21,60,1.0
21,600,1.0
21,601,1.0
21,602,1.0
21,603,1.0
21,604,1.0
2,607,5787469.50730801
9,607,7090722.458979901
10,608,1539901.23534012
10,609,160944024.043852
19,609,16367600.734873801
21,609,1.0
7,61,4504907.17433518
21,61,1.0
10,610,185863373.948453
21,610,1.0
10,611,40712353.4863701
21,611,1.0
21,612,1.0
21,613,1.0
21,614,1.0
21,615,1.0
21,616,1.0
2,619,55258647.1853692
9,619,609199.454952365
21,62,1.0
10,621,94884601.09543091
19,621,26546008.0698393
10,622,182956627.694623
21,622,1.0
10,623,74605737.8558908
21,623,1.0
21,624,1.0
21,625,1.0
21,626,1.0
21,627,1.0
21,63,1.0
10,632,8934545.26750898
19,632,6338480.9414804
10,633,180212704.523556
19,633,5575576.62133098
10,634,37225923.422203995
21,64,1.0
10,643,29274333.5137555
19,643,7393181.95870561
10,644,148183212.035237
19,644,15202352.1851297
10,645,177121267.940846
10,646,22081.6436319053
8,65,12442053.515088199
21,65,1.0
8,66,131509175.444654
17,66,519802.94473369396
21,66,1.0
8,67,174457032.529876
17,67,13186311.357254699
21,67,1.0
8,68,173983507.39413202
17,68,13660023.8399314
8,69,32496692.6315065
17,69,125679074.51523702
12,7,170718813.789112
7,70,5174211.97129309
12,70,31958236.866671696
7,71,138080893.150544
12,71,43080003.5522009
7,72,186729216.284168
14,72,892893.726097735
7,73,144188624.66898102
14,73,204488.791362085
7,74,50118150.7504014
21,74,1.0
21,75,1.0
21,76,1.0
21,77,1.0
21,78,1.0
21,79,1.0
12,8,62128511.6519389
8,80,82186904.66650279
17,80,19080490.3269272
21,80,1.0
8,81,180713689.448184
17,81,6911309.5273882
21,81,1.0
8,82,185341669.369154
17,82,2283553.42079252
21,82,1.0
8,83,171532523.381051
17,83,16092903.902713
21,83,1.0
8,84,178122665.167512
17,84,9208837.38589891
20,84,294109.928209625
8,85,34830321.9297135
11,85,144407.271612719
17,85,597081.630717158
20,85,3360837.81840247
7,86,4933835.34829164
12,86,47227735.451414205
7,87,182695073.842246
12,87,4905114.93945825
14,87,2401.88696526177
3,88,25756319.2767033
7,88,125177089.89396101
18,88,1080950.28397951
7,89,22167488.1747488
21,89,1.0
21,90,1.0
21,91,1.0
21,92,1.0
21,93,1.0
8,94,16912542.322647598
21,94,1.0
8,95,1519214.37232454
21,95,1.0
8,96,68433681.3357947
17,96,32554184.292427897
21,96,1.0
8,97,140947535.05621102
17,97,46658591.0667127
21,97,1.0
